sample_index,time_from_start_s,Right_Shoulder_Pitch_Joint,Right_Shoulder_Roll_Joint,Right_Shoulder_Yaw_Joint,Right_Elbow_Pitch_Joint,Right_Wrist_Yaw_Joint,Right_Wrist_Roll_Joint,Right_Wrist_Pitch_Joint
3802,380.200000,0.698120869,0.119927229,-0.029912479,0.455649788,0.860385084,0.401845972,0.478197221
3803,380.300000,0.698121234,0.119856569,-0.029652283,0.455656269,0.860387180,0.401772936,0.478197995
3804,380.400000,0.698121599,0.119785910,-0.029392086,0.455662749,0.860389276,0.401699900,0.478198768
3805,380.500000,0.698121964,0.119715250,-0.029131889,0.455669230,0.860391372,0.401626865,0.478199542
3806,380.600000,0.698122330,0.119644591,-0.028871692,0.455675711,0.860393468,0.401553829,0.478200316
3807,380.700000,0.698122695,0.119573931,-0.028611495,0.455682191,0.860395564,0.401480794,0.478201089
3808,380.800000,0.698123060,0.119503272,-0.028351299,0.455688672,0.860397661,0.401407758,0.478201863
3809,380.900000,0.698123425,0.119432612,-0.028091102,0.455695153,0.860399757,0.401334722,0.478202637
3810,381.000000,0.698123790,0.119361953,-0.027830905,0.455701633,0.860401853,0.401261687,0.478203410
3811,381.100000,0.698124155,0.119291293,-0.027570708,0.455708114,0.860403949,0.401188651,0.478204184
3812,381.200000,0.698124490,0.119219579,-0.027326846,0.455717432,0.860405867,0.401121811,0.478204892
3813,381.300000,0.698124639,0.119141604,-0.027179934,0.455743595,0.860406731,0.401091747,0.478205211
3814,381.400000,0.698124789,0.119063628,-0.027033022,0.455769758,0.860407594,0.401061683,0.478205530
3815,381.500000,0.698124939,0.118985653,-0.026886110,0.455795921,0.860408458,0.401031619,0.478205848
3816,381.600000,0.698125089,0.118907677,-0.026739199,0.455822085,0.860409321,0.401001555,0.478206167
3817,381.700000,0.698125239,0.118829702,-0.026592287,0.455848248,0.860410184,0.400971491,0.478206486
3818,381.800000,0.698125389,0.118751726,-0.026445375,0.455874411,0.860411048,0.400941427,0.478206805
3819,381.900000,0.698125539,0.118673751,-0.026298463,0.455900574,0.860411911,0.400911363,0.478207123
3820,382.000000,0.698125689,0.118595775,-0.026151551,0.455926737,0.860412774,0.400881298,0.478207442
3821,382.100000,0.698125839,0.118517800,-0.026004640,0.455952900,0.860413638,0.400851234,0.478207761
3822,382.200000,0.698125988,0.118439824,-0.025857728,0.455979063,0.860414501,0.400821170,0.478208080
3823,382.300000,0.698126138,0.118361849,-0.025710816,0.456005226,0.860415365,0.400791106,0.478208399
3824,382.400000,0.698126288,0.118283873,-0.025563904,0.456031389,0.860416228,0.400761042,0.478208717
3825,382.500000,0.698126438,0.118205898,-0.025416993,0.456057552,0.860417091,0.400730978,0.478209036
3826,382.600000,0.698126588,0.118127922,-0.025270081,0.456083715,0.860417955,0.400700914,0.478209355
3827,382.700000,0.698126738,0.118049947,-0.025123169,0.456109878,0.860418818,0.400670850,0.478209674
3828,382.800000,0.698126888,0.117971971,-0.024976257,0.456136041,0.860419681,0.400640786,0.478209992
3829,382.900000,0.698127038,0.117893996,-0.024829346,0.456162204,0.860420545,0.400610722,0.478210311
3830,383.000000,0.698127187,0.117816020,-0.024682434,0.456188367,0.860421408,0.400580657,0.478210630
3831,383.100000,0.698127337,0.117738044,-0.024535522,0.456214530,0.860422271,0.400550593,0.478210949
3832,383.200000,0.698127487,0.117660069,-0.024388610,0.456240693,0.860423135,0.400520529,0.478211268
3833,383.300000,0.698127637,0.117582093,-0.024241699,0.456266856,0.860423998,0.400490465,0.478211586
3834,383.400000,0.698127787,0.117504118,-0.024094787,0.456293019,0.860424862,0.400460401,0.478211905
3835,383.500000,0.698127937,0.117426142,-0.023947875,0.456319182,0.860425725,0.400430337,0.478212224
3836,383.600000,0.698128087,0.117348167,-0.023800963,0.456345345,0.860426588,0.400400273,0.478212543
3837,383.700000,0.698128237,0.117270191,-0.023654051,0.456371509,0.860427452,0.400370209,0.478212861
3838,383.800000,0.698128386,0.117192216,-0.023507140,0.456397672,0.860428315,0.400340145,0.478213180
3839,383.900000,0.698128536,0.117114240,-0.023360228,0.456423835,0.860429178,0.400310081,0.478213499
3840,384.000000,0.698128686,0.117036265,-0.023213316,0.456449998,0.860430042,0.400280016,0.478213818
3841,384.100000,0.698128758,0.116967244,-0.023099382,0.456467968,0.860430445,0.400265972,0.478213967
3842,384.200000,0.698128821,0.116899128,-0.022988781,0.456485110,0.860430802,0.400253547,0.478214099
3843,384.300000,0.698128884,0.116831012,-0.022878180,0.456502252,0.860431159,0.400241122,0.478214231
3844,384.400000,0.698128947,0.116762896,-0.022767579,0.456519393,0.860431515,0.400228697,0.478214363
3845,384.500000,0.698129011,0.116694780,-0.022656978,0.456536535,0.860431872,0.400216272,0.478214495
3846,384.600000,0.698129074,0.116626664,-0.022546376,0.456553677,0.860432229,0.400203847,0.478214626
3847,384.700000,0.698129137,0.116558548,-0.022435775,0.456570819,0.860432586,0.400191422,0.478214758
3848,384.800000,0.698129201,0.116490431,-0.022325174,0.456587961,0.860432942,0.400178997,0.478214890
3849,384.900000,0.698129264,0.116422315,-0.022214573,0.456605103,0.860433299,0.400166572,0.478215022
3850,385.000000,0.698129327,0.116354199,-0.022103972,0.456622245,0.860433656,0.400154147,0.478215154
3851,385.100000,0.698129391,0.116286083,-0.021993371,0.456639387,0.860434013,0.400141722,0.478215286
3852,385.200000,0.698129454,0.116217967,-0.021882769,0.456656529,0.860434370,0.400129297,0.478215418
3853,385.300000,0.698129517,0.116149851,-0.021772168,0.456673671,0.860434726,0.400116872,0.478215550
3854,385.400000,0.698129581,0.116081735,-0.021661567,0.456690813,0.860435083,0.400104447,0.478215682
3855,385.500000,0.698129644,0.116013619,-0.021550966,0.456707955,0.860435440,0.400092022,0.478215814
3856,385.600000,0.698129707,0.115945503,-0.021440365,0.456725097,0.860435797,0.400079597,0.478215946
3857,385.700000,0.698129771,0.115877387,-0.021329764,0.456742239,0.860436153,0.400067172,0.478216078
3858,385.800000,0.698129834,0.115809271,-0.021219163,0.456759381,0.860436510,0.400054747,0.478216210
3859,385.900000,0.698129897,0.115741155,-0.021108561,0.456776523,0.860436867,0.400042322,0.478216341
3860,386.000000,0.698129961,0.115673039,-0.020997960,0.456793665,0.860437224,0.400029897,0.478216473
3861,386.100000,0.698130024,0.115604923,-0.020887359,0.456810807,0.860437581,0.400017472,0.478216605
3862,386.200000,0.698130087,0.115536807,-0.020776758,0.456827949,0.860437937,0.400005047,0.478216737
3863,386.300000,0.698130151,0.115468691,-0.020666157,0.456845091,0.860438294,0.399992622,0.478216869
3864,386.400000,0.698130214,0.115400575,-0.020555556,0.456862233,0.860438651,0.399980197,0.478217001
3865,386.500000,0.698130277,0.115332458,-0.020444954,0.456879375,0.860439008,0.399967771,0.478217133
3866,386.600000,0.698130341,0.115264342,-0.020334353,0.456896517,0.860439365,0.399955346,0.478217265
3867,386.700000,0.698130404,0.115196226,-0.020223752,0.456913659,0.860439721,0.399942921,0.478217397
3868,386.800000,0.698130467,0.115128110,-0.020113151,0.456930801,0.860440078,0.399930496,0.478217529
3869,386.900000,0.698143758,0.115078169,-0.020040010,0.456941160,0.860424229,0.399922991,0.478229323
3870,387.000000,0.698163497,0.115037088,-0.019985133,0.456948213,0.860400479,0.399917885,0.478246802
3871,387.100000,0.698183237,0.114996007,-0.019930256,0.456955265,0.860376728,0.399912778,0.478264282
3872,387.200000,0.698202976,0.114954926,-0.019875379,0.456962318,0.860352978,0.399907672,0.478281762
3873,387.300000,0.698222716,0.114913845,-0.019820502,0.456969371,0.860329228,0.399902566,0.478299241
3874,387.400000,0.698242455,0.114872764,-0.019765625,0.456976423,0.860305478,0.399897459,0.478316721
3875,387.500000,0.698262195,0.114831683,-0.019710748,0.456983476,0.860281727,0.399892353,0.478334201
3876,387.600000,0.698281934,0.114790602,-0.019655871,0.456990529,0.860257977,0.399887246,0.478351680
3877,387.700000,0.698301674,0.114749522,-0.019600994,0.456997582,0.860234227,0.399882140,0.478369160
3878,387.800000,0.698321413,0.114708441,-0.019546117,0.457004634,0.860210476,0.399877034,0.478386640
3879,387.900000,0.698341152,0.114667360,-0.019491240,0.457011687,0.860186726,0.399871927,0.478404120
3880,388.000000,0.698360892,0.114626279,-0.019436363,0.457018740,0.860162976,0.399866821,0.478421599
3881,388.100000,0.698380631,0.114585198,-0.019381486,0.457025792,0.860139226,0.399861715,0.478439079
3882,388.200000,0.698400371,0.114544117,-0.019326609,0.457032845,0.860115475,0.399856608,0.478456559
3883,388.300000,0.698420110,0.114503036,-0.019271732,0.457039898,0.860091725,0.399851502,0.478474038
3884,388.400000,0.698439850,0.114461956,-0.019216855,0.457046950,0.860067975,0.399846395,0.478491518
3885,388.500000,0.698459589,0.114420875,-0.019161978,0.457054003,0.860044225,0.399841289,0.478508998
3886,388.600000,0.698479329,0.114379794,-0.019107101,0.457061056,0.860020474,0.399836183,0.478526477
3887,388.700000,0.698499068,0.114338713,-0.019052224,0.457068108,0.859996724,0.399831076,0.478543957
3888,388.800000,0.698518808,0.114297632,-0.018997347,0.457075161,0.859972974,0.399825970,0.478561437
3889,388.900000,0.698538547,0.114256551,-0.018942470,0.457082214,0.859949223,0.399820863,0.478578916
3890,389.000000,0.698558287,0.114215470,-0.018887593,0.457089266,0.859925473,0.399815757,0.478596396
3891,389.100000,0.698578026,0.114174390,-0.018832716,0.457096319,0.859901723,0.399810651,0.478613876
3892,389.200000,0.698597766,0.114133309,-0.018777839,0.457103372,0.859877973,0.399805544,0.478631356
3893,389.300000,0.698617505,0.114092228,-0.018722962,0.457110424,0.859854222,0.399800438,0.478648835
3894,389.400000,0.698637244,0.114051147,-0.018668085,0.457117477,0.859830472,0.399795331,0.478666315
3895,389.500000,0.698656984,0.114010066,-0.018613208,0.457124530,0.859806722,0.399790225,0.478683795
3896,389.600000,0.698676723,0.113968985,-0.018558331,0.457131582,0.859782972,0.399785119,0.478701274
3897,389.700000,0.698685336,0.113855105,-0.018517625,0.457152638,0.859744095,0.399795793,0.478715340
3898,389.800000,0.698679571,0.113647160,-0.018495229,0.457191786,0.859685675,0.399826858,0.478724994
3899,389.900000,0.698673806,0.113439215,-0.018472833,0.457230935,0.859627254,0.399857922,0.478734649
3900,390.000000,0.698668041,0.113231270,-0.018450437,0.457270083,0.859568834,0.399888987,0.478744303
3901,390.100000,0.698662276,0.113023324,-0.018428040,0.457309232,0.859510414,0.399920052,0.478753958
3902,390.200000,0.698656511,0.112815379,-0.018405644,0.457348381,0.859451993,0.399951116,0.478763612
3903,390.300000,0.698650746,0.112607434,-0.018383248,0.457387529,0.859393573,0.399982181,0.478773267
3904,390.400000,0.698644981,0.112399489,-0.018360852,0.457426678,0.859335152,0.400013246,0.478782921
3905,390.500000,0.698639216,0.112191544,-0.018338456,0.457465826,0.859276732,0.400044310,0.478792575
3906,390.600000,0.698633451,0.111983598,-0.018316060,0.457504975,0.859218311,0.400075375,0.478802230
3907,390.700000,0.698627686,0.111775653,-0.018293664,0.457544123,0.859159891,0.400106440,0.478811884
3908,390.800000,0.698621921,0.111567708,-0.018271267,0.457583272,0.859101470,0.400137505,0.478821539
3909,390.900000,0.698616156,0.111359763,-0.018248871,0.457622421,0.859043050,0.400168569,0.478831193
3910,391.000000,0.698610391,0.111151818,-0.018226475,0.457661569,0.858984629,0.400199634,0.478840848
3911,391.100000,0.698604626,0.110943872,-0.018204079,0.457700718,0.858926209,0.400230699,0.478850502
3912,391.200000,0.698598861,0.110735927,-0.018181683,0.457739866,0.858867788,0.400261763,0.478860156
3913,391.300000,0.698593096,0.110527982,-0.018159287,0.457779015,0.858809368,0.400292828,0.478869811
3914,391.400000,0.698587331,0.110320037,-0.018136891,0.457818163,0.858750947,0.400323893,0.478879465
3915,391.500000,0.698581566,0.110112092,-0.018114494,0.457857312,0.858692527,0.400354957,0.478889120
3916,391.600000,0.698575801,0.109904147,-0.018092098,0.457896461,0.858634106,0.400386022,0.478898774
3917,391.700000,0.698570036,0.109696201,-0.018069702,0.457935609,0.858575686,0.400417087,0.478908428
3918,391.800000,0.698564271,0.109488256,-0.018047306,0.457974758,0.858517265,0.400448152,0.478918083
3919,391.900000,0.698558506,0.109280311,-0.018024910,0.458013906,0.858458845,0.400479216,0.478927737
3920,392.000000,0.698552741,0.109072366,-0.018002514,0.458053055,0.858400424,0.400510281,0.478937392
3921,392.100000,0.698546976,0.108864421,-0.017980117,0.458092203,0.858342004,0.400541346,0.478947046
3922,392.200000,0.698541211,0.108656475,-0.017957721,0.458131352,0.858283583,0.400572410,0.478956701
3923,392.300000,0.698535446,0.108448530,-0.017935325,0.458170501,0.858225163,0.400603475,0.478966355
3924,392.400000,0.698529681,0.108240585,-0.017912929,0.458209649,0.858166742,0.400634540,0.478976009
3925,392.500000,0.698524148,0.108042136,-0.017893042,0.458244442,0.858109566,0.400678782,0.478984084
3926,392.600000,0.698519542,0.107881597,-0.017883175,0.458261847,0.858057358,0.400775630,0.478985851
3927,392.700000,0.698514936,0.107721059,-0.017873308,0.458279252,0.858005150,0.400872478,0.478987618
3928,392.800000,0.698510330,0.107560521,-0.017863441,0.458296657,0.857952942,0.400969326,0.478989384
3929,392.900000,0.698505724,0.107399982,-0.017853573,0.458314061,0.857900735,0.401066174,0.478991151
3930,393.000000,0.698501118,0.107239444,-0.017843706,0.458331466,0.857848527,0.401163022,0.478992918
3931,393.100000,0.698496512,0.107078906,-0.017833839,0.458348871,0.857796319,0.401259871,0.478994685
3932,393.200000,0.698491906,0.106918367,-0.017823971,0.458366276,0.857744111,0.401356719,0.478996452
3933,393.300000,0.698487300,0.106757829,-0.017814104,0.458383680,0.857691903,0.401453567,0.478998219
3934,393.400000,0.698482694,0.106597291,-0.017804237,0.458401085,0.857639695,0.401550415,0.478999986
3935,393.500000,0.698478088,0.106436752,-0.017794369,0.458418490,0.857587487,0.401647263,0.479001753
3936,393.600000,0.698473482,0.106276214,-0.017784502,0.458435895,0.857535279,0.401744111,0.479003519
3937,393.700000,0.698468875,0.106115676,-0.017774635,0.458453299,0.857483071,0.401840960,0.479005286
3938,393.800000,0.698464269,0.105955137,-0.017764767,0.458470704,0.857430863,0.401937808,0.479007053
3939,393.900000,0.698459663,0.105794599,-0.017754900,0.458488109,0.857378655,0.402034656,0.479008820
3940,394.000000,0.698455057,0.105634060,-0.017745033,0.458505514,0.857326447,0.402131504,0.479010587
3941,394.100000,0.698450451,0.105473522,-0.017735166,0.458522918,0.857274239,0.402228352,0.479012354
3942,394.200000,0.698445845,0.105312984,-0.017725298,0.458540323,0.857222031,0.402325200,0.479014121
3943,394.300000,0.698441239,0.105152445,-0.017715431,0.458557728,0.857169823,0.402422049,0.479015887
3944,394.400000,0.698436633,0.104991907,-0.017705564,0.458575133,0.857117615,0.402518897,0.479017654
3945,394.500000,0.698432027,0.104831369,-0.017695696,0.458592537,0.857065407,0.402615745,0.479019421
3946,394.600000,0.698427421,0.104670830,-0.017685829,0.458609942,0.857013199,0.402712593,0.479021188
3947,394.700000,0.698422815,0.104510292,-0.017675962,0.458627347,0.856960991,0.402809441,0.479022955
3948,394.800000,0.698418209,0.104349754,-0.017666094,0.458644752,0.856908783,0.402906290,0.479024722
3949,394.900000,0.698413603,0.104189215,-0.017656227,0.458662156,0.856856576,0.403003138,0.479026489
3950,395.000000,0.698408996,0.104028677,-0.017646360,0.458679561,0.856804368,0.403099986,0.479028255
3951,395.100000,0.698404390,0.103868139,-0.017636492,0.458696966,0.856752160,0.403196834,0.479030022
3952,395.200000,0.698399784,0.103707600,-0.017626625,0.458714371,0.856699952,0.403293682,0.479031789
3953,395.300000,0.698395178,0.103547062,-0.017616758,0.458731775,0.856647744,0.403390530,0.479033556
3954,395.400000,0.698418618,0.103364511,-0.017613136,0.458738188,0.856617094,0.403761472,0.479021338
3955,395.500000,0.698443094,0.103181145,-0.017609745,0.458744195,0.856587241,0.404142550,0.479008602
3956,395.600000,0.698467570,0.102997780,-0.017606354,0.458750202,0.856557388,0.404523628,0.478995867
3957,395.700000,0.698492047,0.102814415,-0.017602963,0.458756209,0.856527534,0.404904706,0.478983132
3958,395.800000,0.698516523,0.102631049,-0.017599572,0.458762215,0.856497681,0.405285783,0.478970396
3959,395.900000,0.698541000,0.102447684,-0.017596182,0.458768222,0.856467828,0.405666861,0.478957661
3960,396.000000,0.698565476,0.102264319,-0.017592791,0.458774229,0.856437975,0.406047939,0.478944926
3961,396.100000,0.698589953,0.102080953,-0.017589400,0.458780235,0.856408122,0.406429016,0.478932190
3962,396.200000,0.698614429,0.101897588,-0.017586009,0.458786242,0.856378269,0.406810094,0.478919455
3963,396.300000,0.698638906,0.101714222,-0.017582618,0.458792249,0.856348416,0.407191172,0.478906720
3964,396.400000,0.698663382,0.101530857,-0.017579227,0.458798256,0.856318563,0.407572250,0.478893984
3965,396.500000,0.698687858,0.101347492,-0.017575836,0.458804262,0.856288710,0.407953327,0.478881249
3966,396.600000,0.698712335,0.101164126,-0.017572445,0.458810269,0.856258857,0.408334405,0.478868514
3967,396.700000,0.698736811,0.100980761,-0.017569054,0.458816276,0.856229004,0.408715483,0.478855778
3968,396.800000,0.698761288,0.100797396,-0.017565664,0.458822282,0.856199151,0.409096561,0.478843043
3969,396.900000,0.698785764,0.100614030,-0.017562273,0.458828289,0.856169298,0.409477638,0.478830308
3970,397.000000,0.698810241,0.100430665,-0.017558882,0.458834296,0.856139445,0.409858716,0.478817572
3971,397.100000,0.698834717,0.100247300,-0.017555491,0.458840302,0.856109592,0.410239794,0.478804837
3972,397.200000,0.698859194,0.100063934,-0.017552100,0.458846309,0.856079739,0.410620872,0.478792101
